ObsID,PI,Observer,Region,Year,Month,Day,DOY,StartHr,StartMin,SurvMin,PredDur,ObsMin,PreObsMin,Status,Site,Description,Access,Loc,Lat,Lon,Unit,Model,Tilt,Radius,Max,Dir,MamuIn,MamuOut,MamuInPD,MaxByYear,DetMax,DetIn,DetOut,DetInPD,DetMaxByYear,Comments,Sun,Start,MamuIn 90 min predawn,MamuIn prior to 90 min predawn,Survey time over 90min Predawn,Sunrise
SC10010033,"Schroeder, Bernard",Stacey Mole,SC,2010,6,24,175,3,34,0,91,42,,Excluded,Southgate,Southgate,Shore,Coastal,50.89379118,-124.7939542,CWS 6 (Dunbar),FR-7112,25,0.75,0,,0,0,0,,0,0,0,0,,RAINOUT,305,214,,,,5:05:00
SC10010034,"Schroeder, Bernard",Stacey Mole,SC,2010,6,25,176,3,31,157,94,0,0,Complete,Southgate,Southgate,Shore,Coastal,50.89379118,-124.7939542,CWS 6 (Dunbar),FR-7112,25,0.75,71,Incoming,73,24,71,71,65,67,20,65,65,,305,211,71,,,5:05:00
SC10010035,"Schroeder, Bernard",Stacey Mole,SC,2010,6,26,177,3,32,156,93,0,0,Complete,Southgate,Southgate,Shore,Coastal,50.89379118,-124.7939542,CWS 6 (Dunbar),FR-7112,25,0.75,59,Incoming,60,44,59,,50,51,34,50,,,305,212,59,,,5:05:00
SC10010036,"Schroeder, Bernard",Derek L. Shaw,SC,2010,6,26,177,21,2,93,33,0,0,Complete,Orford,Orford,Shore,Coastal,50.59154606,-124.864316,CWS 6 (Dunbar),FR-7112,25,0.75,77,Incoming,77,27,0,,27,54,27,0,,,1295,1262,,,,21:35:00
SC10010037,"Schroeder, Bernard",Derek L. Shaw,SC,2010,6,27,178,3,35,153,93,0,0,Complete,Orford,Orford,Shore,Coastal,50.59154606,-124.864316,CWS 6 (Dunbar),FR-7112,25,0.75,306,Incoming,323,95,306,306,227,242,74,227,227,,308,215,306,,,5:08:00
SC10010038,"Schroeder, Bernard",Derek L. Shaw,SC,2010,6,28,179,3,35,153,94,0,0,Complete,Orford,Orford,Shore,Coastal,50.59154606,-124.864316,CWS 6 (Dunbar),FR-7112,25,0.75,224,Incoming,246,128,224,,180,201,92,180,,,309,215,223,1,4,5:09:00
SC10010039,"Schroeder, Bernard",Stacey Mole,SC,2010,6,29,180,3,31,160,100,0,0,Complete,Quatam,Quatam,Shore,Coastal,50.37625481,-124.9415175,CWS 6 (Dunbar),FR-7112,25,0.75,187,Incoming,193,58,187,187,134,138,43,134,134,,311,211,187,,,5:11:00
SC10010040,"Schroeder, Bernard",Stacey Mole,SC,2010,6,30,181,3,39,136,92,17,,Complete,Quatam,Quatam,Shore,Coastal,50.37625481,-124.9415175,CWS 6 (Dunbar),FR-7112,25,0.75,112,Incoming,119,31,112,,87,93,23,87,,,311,219,112,,,5:11:00
SC10010041,"Schroeder, Bernard",Derek L. Shaw,SC,2010,7,2,183,3,38,153,93,0,0,Complete,Vancouver,Vancouver,Shore,Coastal,49.91444422,-123.8697977,CWS 6 (Dunbar),FR-7112,25,0.75,146,Incoming,153,22,146,146,105,109,20,105,105,,311,218,146,,,5:11:00
SC10010042,"Schroeder, Bernard",Derek L. Shaw,SC,2010,7,3,184,3,39,152,92,0,0,Complete,Vancouver,Vancouver,Shore,Coastal,49.91444422,-123.8697977,CWS 6 (Dunbar),FR-7112,25,0.75,113,Incoming,114,15,113,,84,85,15,84,,,311,219,113,,,5:11:00
SC10010043,"Schroeder, Bernard",Stacey Mole,SC,2010,7,4,185,3,36,114,96,43,,Excluded,Deserted,Deserted,Shore,Coastal,50.08788192,-123.744031,CWS 6 (Dunbar),FR-7112,25,0.75,31,Incoming,38,13,31,,26,33,12,26,,RAINOUT,312,216,31,,,5:12:00
SC10010044,"Schroeder, Bernard",Stacey Mole,SC,2010,7,5,186,3,38,154,94,0,0,Complete,Deserted,Deserted,Shore,Coastal,50.08788192,-123.744031,CWS 6 (Dunbar),FR-7112,25,0.75,25,Incoming,26,13,25,,24,25,12,24,,Sail boat anchored 735m NNW from station with anchor lights on - in flightpath.,312,218,25,,,5:12:00
SC10010045,"Schroeder, Bernard",Derek L. Shaw,SC,2010,7,6,187,3,39,153,93,0,0,Complete,Skwawka,Skwawka,Shore,Coastal,50.2133686,-123.9810121,CWS 6 (Dunbar),FR-7112,25,0.75,134,Incoming,135,44,134,,111,112,39,111,,,312,219,134,,,5:12:00
SC10010046,"Schroeder, Bernard",Derek L. Shaw,SC,2010,7,7,188,3,43,150,90,0,0,Complete,Skwawka,Skwawka,Shore,Coastal,50.2133686,-123.9810121,CWS 6 (Dunbar),FR-7112,25,0.75,206,Incoming,207,61,206,,156,157,55,156,,,313,223,206,,,5:13:00
SC10010047,"Schroeder, Bernard",Stacey Mole,SC,2010,7,8,189,3,39,155,95,0,0,Complete,Brittain,Brittain,Shore,Coastal,49.98916384,-124.010246,CWS 6 (Dunbar),FR-7112,25,0.75,31,Incoming,31,16,31,,24,24,12,24,,,314,219,31,,,5:14:00
WC15010003,"Bertram, Doug",Wayne Wall,SC,2015,6,17,168,3,6,183,120,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,7,Incoming,15,7,7,,6,12,6,6,,,306,186,,1,30,5:06:00
WC15010006,"Bertram, Doug",Wayne Wall,SC,2015,7,2,183,3,7,190,124,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,35,Incoming,35,20,35,,32,32,17,32,,,311,187,26,9,34,5:11:00
SC15010001,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,6,187,3,14,182,120,0,,Complete,Forbes,Forbes,Shore,Coastal,50.24597411,-124.5914088,CWS 6 (Dunbar),FR-7112,25,0.75,33,Incoming,46,27,33,,30,41,20,30,,,314,194,33,,,5:14:00
SC15010002,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,7,188,3,15,183,120,0,,Complete,Forbes,Forbes,Shore,Coastal,50.24597411,-124.5914088,CWS 6 (Dunbar),FR-7112,25,0.75,65,Incoming,73,10,65,65,57,62,8,57,57,,315,195,63,2,30,5:15:00
SC15010003,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,8,189,3,14,180,120,0,,Complete,Toba,Toba,Shore,Coastal,50.48031156,-124.3760964,CWS 6 (Dunbar),FR-7112,25,0.75,225,Incoming,233,113,225,225,194,198,84,194,194,,314,194,214,11,30,5:14:00
SC15010004,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,9,190,3,15,180,120,0,,Complete,Toba,Toba,Shore,Coastal,50.48031156,-124.3760964,CWS 6 (Dunbar),FR-7112,25,0.75,202,Incoming,210,123,202,,176,184,93,176,,,315,195,197,5,30,5:15:00
SC15010005,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,10,191,3,17,180,120,0,,Complete,Brem,Brem,Shore,Coastal,50.43175493,-124.6735542,CWS 6 (Dunbar),FR-7112,25,0.75,221,Incoming,228,63,221,,210,217,48,210,,,317,197,215,5,30,5:17:00
SC15010006,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,11,192,3,18,180,120,0,,Complete,Brem,Brem,Shore,Coastal,50.43175493,-124.6735542,CWS 6 (Dunbar),FR-7112,25,0.75,311,Incoming,319,53,311,311,305,311,39,305,305,,318,198,311,,,5:18:00
SC15010007,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,12,193,3,20,180,120,0,,Complete,Forbes,Forbes,Shore,Coastal,50.24597411,-124.5914088,CWS 6 (Dunbar),FR-7112,25,0.75,25,Incoming,26,1,25,,23,24,1,23,,,320,200,25,,,5:20:00
SC15010008,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,13,194,3,19,206,120,0,,Complete,Toba,Toba,Shore,Coastal,50.48031156,-124.3760964,CWS 6 (Dunbar),FR-7112,25,0.75,221,Incoming,243,104,221,,180,197,71,180,,,319,199,220,1,30,5:19:00
SC15010009,"Bertram, Doug",Bernard K. Schroeder,SC,2015,7,14,195,3,21,184,121,0,,Complete,Brem,Brem,Shore,Coastal,50.43175493,-124.6735542,CWS 6 (Dunbar),FR-7112,25,0.75,300,Incoming,307,53,300,,286,291,40,286,,,322,201,299,1,31,5:22:00
WC15010009,"Bertram, Doug",Wayne Wall,SC,2015,7,16,197,3,15,201,129,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,41,Incoming,21,20,41,41,20,20,20,18,32,,324,195,18,2,39,5:24:00
WC16020003,"Bertram, Doug",Wayne Wall,SC,2016,6,15,167,3,0,187,127,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,8,Outgoing,1,8,1,8,7,1,7,1,7,,307,180,1,,,5:07:00
SC16010001,"Waterhouse, Louise",Bernard K. Schroeder,SC,2016,6,28,180,3,8,181,120,0,,Complete,Hesketh,Hesketh - Capilano,,Inland,49.46153698,-123.1312784,BKSC,FR-8122,25,0.75,11,Outgoing,3,11,2,11,7,3,7,2,7,,308,188,1,1,30,5:08:00
SC16010002,"Waterhouse, Louise",Bernard K. Schroeder,SC,2016,6,29,181,3,8,180,120,0,,Complete,Rodgers,Rodgers - Capilano,,Inland,49.46225003,-123.0458301,BKSC,FR-8122,25,0.75,5,Outgoing,1,5,1,5,5,1,5,1,5,,308,188,1,,,5:08:00
WC16020006,"Bertram, Doug",Wayne Wall,SC,2016,7,1,183,3,7,181,121,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,3,Incoming,3,0,3,,1,1,0,1,,,308,187,1,,,5:08:00
WC16020009,"Bertram, Doug",Wayne Wall,SC,2016,7,12,194,3,18,183,123,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,1,Incoming,1,0,1,,1,1,0,1,,,321,198,1,,,5:21:00
SC16010003,"Waterhouse, Louise",Bernard K. Schroeder,SC,2016,7,19,201,3,26,180,120,0,,Complete,Capilano,Capilano 1,,Inland,49.45409222,-123.1112379,BKSC,FR-8122,25,0.75,5,Incoming,5,3,5,5,3,3,3,3,3,,326,206,5,,,5:26:00
SC16010004,"Waterhouse, Louise",Bernard K. Schroeder,SC,2016,7,20,202,3,20,187,127,0,,Complete,Capilano,Capilano 2,,Inland,49.45365264,-123.1100089,BKSC,FR-8122,25,0.75,7,Incoming,9,7,7,7,6,7,6,6,6,,327,200,6,1,37,5:27:00
SC17010001,"Waterhouse, Louise",Bernard K. Schroeder,SC,2017,6,8,159,3,15,15,120,0,,Excluded,Capilano,Capilano 2,,Inland,49.45365264,-123.1100089,BKSC,FR-8122,25,0.75,,Outgoing,,,,,,,,,,,315,195,,,,5:15:00
SC17010002,"Waterhouse, Louise",Bernard K. Schroeder,SC,2017,6,9,160,3,17,182,109,0,,Complete,Capilano,Capilano 2,,Inland,49.45365264,-123.1100089,BKSC,FR-8122,25,0.75,11,Outgoing,10,11,9,11,9,10,9,9,9,,306,197,17,5,19,5:06:00
WC17010003,"Bertram, Doug",Wayne Wall,SC,2017,6,19,170,3,2,184,124,0,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,21,Incoming,23,7,21,,19,20,5,19,,,306,182,19,2,34,5:06:00
WC17010006,"Bertram, Doug",Wayne Wall,SC,2017,7,2,183,3,7,,128,,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,36,Incoming,36,20,36,36,31,31,17,31,31,,315,187,26,10,38,5:15:00
WC17010009,"Bertram, Doug",Wayne Wall,SC,2017,7,28,209,3,40,,120,,,Complete,Brittain,Brittain,Shore,Coastal,49.987387,-124.009832,BCTS,FR-8050D,0,0.75,12,Incoming,12,3,12,,12,12,3,12,,,340,220,8,4,30,5:40:00
SC18010001,"Waterhouse, Louise",Bernard K. Schroeder,SC,2018,5,29,149,3,26,180,107,0,,Complete,Capilano,Capilano 3,,Inland,49.53812089,-123.1585182,BKSC,FR-8122,25,0.75,29,Outgoing,25,29,11,29,20,23,20,10,20,,313,206,10,1,17,5:13:00
SC18010002,"Waterhouse, Louise",Bernard K. Schroeder,SC,2018,5,30,150,3,15,184,117,0,,Complete,Capilano,Capilano 2,,Inland,49.45365264,-123.1100089,BKSC,FR-8122,25,0.75,13,Incoming,13,13,13,13,10,10,9,10,10,,312,195,17,5,27,5:12:00
SC19010001,"Cragg, Jenna",,SC,2019,6,8,159,3,6,,120,,,Complete,Squamish River,Squamish River,,Coastal,49.68820442,-123.1595464,BKSC,FR-8122,25,0.75,12,Incoming,18,5,12,,11,16,5,11,,,306,186,12,,,5:06:00
SC19010002,"Cragg, Jenna",,SC,2019,6,9,160,3,5,,120,,,Complete,Squamish River,Squamish River,,Coastal,49.68820442,-123.1595464,BKSC,FR-8122,25,0.75,15,Outgoing,2,15,2,15,14,1,14,1,14,,305,185,,2,30,5:05:00
SC19010003,"Cragg, Jenna",,SC,2019,6,10,161,3,6,,120,,,Complete,Furry Creek,Furry Creek - approx coords,Shore,Coastal,49.58041712,-123.2223442,BKSC,FR-8122,25,0.75,8,Outgoing,5,8,5,,8,4,8,4,,,306,186,4,1,30,5:06:00
SC19010004,"Cragg, Jenna",,SC,2019,6,11,162,3,6,,,,,Complete,Furry Creek,Furry Creek - approx coords,Shore,Coastal,49.58041712,-123.2223442,BKSC,FR-8122,25,0.75,9,Outgoing,3,9,3,9,9,3,9,3,9,,,186,,,,
SC19010005,"Cragg, Jenna",,SC,2019,6,12,163,3,6,,120,,,Complete,Capilano River,Capilano River - approx coords,Shore,Inland,49.36018854,-123.1070735,BKSC,FR-8122,25,0.75,2,Incoming,2,1,2,,1,1,1,1,,,306,186,,2,30,5:06:00
SC19010006,"Cragg, Jenna",,SC,2019,6,13,164,3,6,,,,,Complete,Capilano River,Capilano River - approx coords,Shore,Inland,49.36018854,-123.1070735,BKSC,FR-8122,25,0.75,3,Outgoing,2,3,2,,3,2,3,2,,,,186,,,,
SC19010007,"Cragg, Jenna",,SC,2019,6,14,165,3,5,,120,,,Complete,Seymour River,Seymour River - approx coords,Shore,Inland,49.44005562,-122.9694052,BKSC,FR-8122,25,0.75,0,,0,0,0,,0,0,0,0,,,305,185,,,,5:05:00
SC19010008,"Cragg, Jenna",,SC,2019,6,15,166,3,4,,120,,,Complete,Seymour River,Seymour River - approx coords,Shore,Inland,49.44005562,-122.9694052,BKSC,FR-8122,25,0.75,2,Outgoing,0,2,0,2,2,0,2,0,2,,304,184,,,,5:04:00
SC19010009,"Cragg, Jenna",,SC,2019,6,16,167,3,5,,120,,,Complete,Burrard Inlet,Burrard Inlet,,Coastal,49.33195953,-122.9390546,BKSC,FR-8122,25,0.75,1,Incoming,1,1,1,,1,1,1,1,,,305,185,1,,,5:05:00
SC19010010,"Cragg, Jenna",,SC,2019,6,17,168,3,5,,120,,,Complete,Burrard Inlet,Burrard Inlet,,Coastal,49.33195953,-122.9390546,BKSC,FR-8122,25,0.75,1,Outgoing,0,1,0,,1,0,1,0,,,305,185,,,,5:05:00
SC19010011,"Cragg, Jenna",,SC,2019,6,18,169,3,4,,120,,,Complete,Coquitlam River,Coquitlam River - approx coords,Shore,Inland,49.35366,-122.77719,BKSC,FR-8122,25,0.75,1,Incoming,1,1,1,,1,1,1,1,,,304,184,1,,,5:04:00
SC19010012,"Cragg, Jenna",,SC,2019,6,19,170,3,4,,,,,Complete,Coquitlam River,Coquitlam River - approx coords,Shore,Inland,49.35366,-122.77719,BKSC,FR-8122,25,0.75,2,Incoming,4,1,2,,2,4,1,2,,,,184,,,,
SC19010013,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,6,19,170,3,7,,120,,,Complete,Sechelt Inlet,Sechelt Inlet,,Coastal,49.5458372,-123.7637035,BKSC,FR-8122,25,0.75,17,Incoming,19,7,17,,13,15,7,13,,,307,187,13,4,30,5:07:00
SC19010014,"Cragg, Jenna",,SC,2019,6,20,171,3,4,,120,,,Complete,Pitt Lake,Pitt Lake - approx coords,Shore,Inland,49.34310376,-122.6243464,BKSC,FR-8122,25,0.75,1,Incoming,1,1,1,,1,1,1,1,,,304,184,1,,,5:04:00
SC19010015,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,6,20,171,3,7,,120,,,Complete,Sechelt Inlet,Sechelt Inlet,,Coastal,49.5458372,-123.7637035,BKSC,FR-8122,25,0.75,28,Outgoing,10,28,10,28,23,9,23,9,23,,307,187,8,2,30,5:07:00
SC19010016,"Cragg, Jenna",,SC,2019,6,21,172,3,4,,120,,,Complete,Pitt Lake,Pitt Lake - approx coords,Shore,Inland,49.34310376,-122.6243464,BKSC,FR-8122,25,0.75,2,Outgoing,1,2,1,,2,1,2,1,,,304,184,1,,,5:04:00
SC19010017,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,6,21,172,3,6,,120,,,Complete,Rainy River,Rainy River,Shore,Coastal,49.5066301,-123.4978062,BKSC,FR-8122,25,0.75,18,Incoming,18,14,18,18,13,13,12,13,13,,306,186,11,7,30,5:06:00
SC19010018,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,6,22,173,3,7,,120,,,Complete,Rainy River,Rainy River,Shore,Coastal,49.51321713,-123.4929551,BKSC,FR-8122,25,0.75,11,Incoming,11,4,11,,8,8,2,8,,,307,187,11,,,5:07:00
SC19010019,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,9,190,3,13,,121,,,Complete,Pitt Lake,Pitt Lake - approx coords,Shore,Inland,49.34310376,-122.6243464,BKSC,FR-8122,25,0.75,10,Outgoing,1,10,1,10,8,1,8,1,8,,314,193,1,,,5:14:00
SC19010020,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,10,191,3,18,,120,,,Complete,Coquitlam River,Coquitlam River - approx coords,Shore,Inland,49.35366,-122.77719,BKSC,FR-8122,25,0.75,,Outgoing,,,,,,,,,,,318,198,,,,5:18:00
SC19010021,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,11,192,3,17,,120,,,Complete,Burrard Inlet,Burrard Inlet,,Coastal,49.33195953,-122.9390546,BKSC,FR-8122,25,0.75,3,Outgoing,1,3,1,3,3,1,3,1,3,,317,197,1,,,5:17:00
SC19010022,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,12,193,3,18,,120,,,Complete,Capilano River,Capilano River - approx coords,Shore,Inland,49.36018854,-123.1070735,BKSC,FR-8122,25,0.75,8,Outgoing,1,8,0,8,7,1,7,0,7,,318,198,,,,5:18:00
SC19010023,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,13,194,3,18,,120,,,Complete,Coquitlam River,Coquitlam River - approx coords,Shore,Inland,49.35366,-122.77719,BKSC,FR-8122,25,0.75,13,Outgoing,0,13,0,13,10,0,10,0,10,,318,198,,,,5:18:00
SC19010024,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,14,195,3,20,,120,,,Complete,Furry Creek,Furry Creek - approx coords,Shore,Coastal,49.58041712,-123.2223442,BKSC,FR-8122,25,0.75,8,Outgoing,7,8,7,,6,6,6,6,,,320,200,7,,,5:20:00
SC19010025,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,15,196,3,23,,120,,,Complete,Sechelt Inlet,Sechelt Inlet,,Coastal,49.5458372,-123.7637035,BKSC,FR-8122,25,0.75,17,Outgoing,4,17,4,,12,3,12,3,,,323,203,2,2,30,5:23:00
SC19010026,"Cragg, Jenna",Bernard K. Schroeder,SC,2019,7,16,197,3,17,,126,,,Complete,Rainy River,Rainy River,Shore,Coastal,49.51321713,-123.4929551,BKSC,FR-8122,25,0.75,12,Outgoing,4,12,4,,10,4,10,4,,,323,197,4,,,5:23:00
SC19010027,"Cragg, Jenna",,SC,2019,7,17,198,,,,,,,Excluded,Squamish River,Squamish River,,Coastal,49.68820442,-123.1595464,BKSC,FR-8122,25,0.75,,Outgoing,,,,,,,,,,,,,,,,
SC21010001,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,10,161,3,7,,120,,,Complete,Brittain,Brittain,Shore,Coastal,49.98879,-124.01001,BKSC,FR-8122,25,0.75,33,Outgoing,28,33,27,,24,25,24,24,,TIED BETWEEN MOORING CANS ON SOUTH SIDE NEAR MCCALL'S LANDING OFF TRETH CREEK. NEED RELATIVELY CALM WATER; EXPOSED AREA; NOT EASY TO TIE UP IN CHOPPY WATER,307,187,27,,,5:07:00
SC21010002,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,11,162,3,7,,120,,,Complete,Brittain,Brittain,Shore,Coastal,49.98879,-124.01001,BKSC,FR-8122,25,0.75,32,Outgoing,24,32,20,,20,20,20,17,,TIED BETWEEN MOORING CANS ON SOUTH SIDE NEAR MCCALL'S LANDING OFF TRETH CREEK. NEED RELATIVELY CALM WATER; EXPOSED AREA; NOT EASY TO TIE UP IN CHOPPY WATER,307,187,20,,,5:07:00
SC21010003,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,12,163,3,5,,120,,,Complete,Skwawka,Skwawka,Shore,Coastal,50.21336,-123.98103,BKSC,FR-8122,25,0.75,147,Incoming,151,115,147,,129,132,98,129,,TIED AT DOCK AT HEAD OF INLET EAST SIDE; VERY GOOD NEWER DOCK,305,185,147,,,5:05:00
SC21010004,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,13,164,3,5,,120,,,Complete,Skwawka,Skwawka,Shore,Coastal,50.21336,-123.98103,BKSC,FR-8122,25,0.75,0,,0,0,0,,0,0,0,0,,TIED AT DOCK AT HEAD OF INLET EAST SIDE; VERY GOOD NEWER DOCK,305,185,,,,5:05:00
SC21010005,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,14,165,3,4,,120,,,Complete,Deserted,Deserted,Shore,Coastal,50.08692,-123.74472,BKSC,FR-8122,25,0.75,41,Outgoing,37,41,33,,30,34,29,30,,ANCHORED AND SHORE TIE TO DOCK PIER; DOCK TOO SHALLOW AT LOW TIDES FOR SAILBOAT,304,184,33,,,5:04:00
SC21010006,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,15,166,3,4,,120,,,Complete,Deserted,Deserted,Shore,Coastal,50.08692,-123.74472,BKSC,FR-8122,25,0.75,61,Incoming,61,19,61,,59,59,16,59,,ANCHORED AND SHORE TIE TO DOCK PIER; DOCK TOO SHALLOW AT LOW TIDES FOR SAILBOAT,304,184,61,,,5:04:00
SC21010007,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,16,167,3,4,96,120,85,,Complete,Vancouver,Vancouver,Shore,Coastal,49.91321,-123.87354,BKSC,FR-8122,25,0.75,9,Outgoing,3,9,3,,9,3,9,3,,TIED TO OLD DOCK SECTION OUT IN BAY; SECTION IS FASTENED TO LARGE MOORING CAN; GOOD DEPTH; NEED TO SHORE TIE FROM HERE TO KEEP BOAT FROM SPINNING AROUND IN CURRENT; DOCK APPEARS TO BE FOR SHORT TERM POWDER STORAGE,304,184,3,,,5:04:00
SC21010008,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,17,168,3,6,181,120,0,,Complete,Vancouver,Vancouver,Shore,Coastal,49.91321,-123.87354,BKSC,FR-8122,25,0.75,61,Incoming,62,29,61,61,57,58,25,57,57,TIED TO OLD DOCK SECTION OUT IN BAY; SECTION IS FASTENED TO LARGE MOORING CAN; GOOD DEPTH; NEED TO SHORE TIE FROM HERE TO KEEP BOAT FROM SPINNING AROUND IN CURRENT; DOCK APPEARS TO BE FOR SHORT TERM POWDER STORAGE,306,186,60,1,30,5:06:00
SC21010009,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,20,171,3,7,,120,,,Complete,Forbes,Forbes,Shore,Coastal,50.24534,-124.59142,BKSC,FR-8122,25,0.75,42,Incoming,43,30,42,,40,41,24,40,,ANCHOR OFF BEACH 340 m NNW OF FORBES CREEK MOUTH,307,187,41,1,30,5:07:00
SC21010010,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,21,172,3,7,,120,,,Complete,Forbes,Forbes,Shore,Coastal,50.24534,-124.59142,BKSC,FR-8122,25,0.75,70,Incoming,76,29,70,70,61,65,24,61,61,ANCHOR OFF BEACH 340 m NNW OF FORBES CREEK MOUTH,307,187,69,1,30,5:07:00
SC21010011,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,22,173,3,5,,120,,,Complete,Toba,Tahumming,Shore,Coastal,50.48375,-124.3969,BKSC,FR-8122,25,0.75,132,Outgoing,68,132,50,,88,53,88,40,,TIE TO ORIGINAL CAMP DOCK; WHICH IS HOLDING FAST AND IN OK SHAPE; NO RAMP TO LAND; NEW CAMP DOCK SURROUNDED BY FLOAT CAMP BUILDINGS AND BUSY,305,185,49,1,30,5:05:00
SC21010012,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,23,174,3,6,,120,,,Complete,Toba,Tahumming,Shore,Coastal,50.48375,-124.3969,BKSC,FR-8122,25,0.75,131,Incoming,153,69,131,,117,133,53,117,,TIE TO ORIGINAL CAMP DOCK; WHICH IS HOLDING FAST AND IN OK SHAPE; NO RAMP TO LAND; NEW CAMP DOCK SURROUNDED BY FLOAT CAMP BUILDINGS AND BUSY,306,186,114,17,30,5:06:00
SC21010013,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,24,175,3,7,,120,,,Complete,Brem,Brem,Shore,Coastal,50.43187,-124.67339,BKSC,FR-8122,25,0.75,152,Incoming,156,46,152,,134,137,38,134,,DOCK HAS SHIFTED TO SHALLOWER AREA AND IS DECREPIT; BOOM STICKS WERE/ARE ATTACHED TO DOCK; WE TIED TO BOOMSTICKS WITH A CAR TIRE AS A SEMI-SUBMERGED BUMPER; ACTIVE WATER WITH NW WINDS AT BOOMS,307,187,147,4,30,5:07:00
SC21010014,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,25,176,3,8,,120,,,Complete,Brem,Brem,Shore,Coastal,50.43187,-124.67339,BKSC,FR-8122,25,0.75,116,Incoming,120,47,116,,109,111,40,109,,DOCK HAS SHIFTED TO SHALLOWER AREA AND IS DECREPIT; BOOM STICKS WERE/ARE ATTACHED TO DOCK; WE TIED TO BOOMSTICKS WITH A CAR TIRE AS A SEMI-SUBMERGED BUMPER; ACTIVE WATER WITH NW WINDS AT BOOMS,308,188,110,6,30,5:08:00
SC21010015,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,26,177,3,9,,120,,,Complete,Quatam,Quatam,Shore,Coastal,50.38613,-124.94585,BKSC,FR-8122,25,0.75,96,Incoming,97,40,96,,85,86,30,85,,TIED BETWEEN 2 MOORING CANS ON NORTH SIDE OF VALLEY; THERE IS A DOCK BUT TOO SHALLOW FOR LARGER BOAT AT LOW TIDES;,309,189,93,3,30,5:09:00
SC21010016,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,27,178,3,10,,120,,,Complete,Quatam,Quatam,Shore,Coastal,50.38613,-124.94585,BKSC,FR-8122,25,0.75,98,Incoming,98,47,98,98,90,90,32,90,90,TIED BETWEEN 2 MOORING CANS ON NORTH SIDE OF VALLEY; THERE IS A DOCK BUT TOO SHALLOW FOR LARGER BOAT AT LOW TIDES;,310,190,97,1,30,5:10:00
SC21010017,"Schroeder, Bernard",Bernard K. Schroeder,SC,2021,6,28,179,3,9,,120,,,Complete,Orford,Orford,Shore,Coastal,50.5917,-124.86431,BKSC,FR-8122,25,0.75,137,Outgoing,135,137,134,,123,124,107,123,,TIED TO BACK DOCK; OUT OF WAY OF WATER TAXIS; DOCK IS CONDEMNED; PERMISSION OBTAINED FROM CAMP; MANY LOGS IN WATER ALONG BUTE INLET FROM LANDSLIDE AT SOUTHGATE,309,189,133,1,30,5:09:00
